data_id,Building_name,config_type,Selling_price,Monthly_Rent,lat,longt,platform,city,listing_date,txn_type,property_type,locality,sqft,Status,listing_by,name_lister,Details,address,price_on_req,sublocality,age,google_place_id,immediate_possession,mobile_lister,areacode,management_by_landlord,carpet_area,updated_date
14362,None,"1, 2, 3 BHK s",10650000,0,19.223148,72.848285,housing,Mumbai,03/27/2015 06:20:52,project,Residential,Borivali West,710,None,None,None,None,"Near Veg Treat 2 Restaurent , Borivali Ranjee CHS Shimpoli Road, Rameshwar Darshan CHS",False,Rayani Gram,None,None,None,None,None,None,None,03/27/2015 06:20:52
21131,None,2 BHK ,0,0,19.225753,72.849239,housing,Mumbai,05/12/2015 12:36:27,project,Residential,Borivali West,681,None,None,None,None,"F.P. No. 94, T. P. S 3, A S Vartak Marg, Shimpoli Road, Gautam Nagar, Near Nirvana",True,,None,None,None,None,None,None,None,05/12/2015 12:36:27
25982,None,2 BHK ,0,0,19.222377,72.847402,housing,Mumbai,05/30/2015 09:00:14,project,Residential,Borivali West,648,None,None,None,None,"Ashish CHSL, Shimpoli Road, Kastur Park, Borivalli West",True,Kastur Park,None,None,None,None,None,None,None,05/30/2015 09:00:14
13904,None,"2, 3, 4 BHK s",0,0,19.224122,72.852774,housing,Mumbai,03/18/2015 12:55:13,project,Residential,Borivali West,686,None,None,None,None,"Star Madhuban CHS LTD, Umeda Ashram Road, Near Rajada School, Shimpoli Cross Road No 1",True,Mhatre Wadi,None,None,None,None,None,None,None,03/18/2015 12:55:13
19678,None,2 BHK ,17700000,0,19.224023,72.847222,housing,Mumbai,05/27/2015 09:57:22,project,Residential,Borivali West,590,None,None,None,None,"Near Sailesh General Stores, Spanish The Family Salon, Shimpoli Road",False,Babhai,None,None,None,None,None,None,None,05/27/2015 09:57:22
16332,None,"1, 3 BHK s",11550000,0,19.227635,72.847227,housing,Mumbai,05/29/2015 09:35:08,project,Residential,Borivali West,770,None,None,None,None,"L. T. Road, Eksar Village, Opposite Bhargav Hospital, Babhai, Borivalli West",False,Babhai,None,None,None,None,None,None,None,05/29/2015 09:35:08
992875,None,2.5 BHK,7000000,0,19.227629,72.82265,housing,Mumbai,07/12/2016 15:19:35,resale,Residential,Borivali West,1000,None,None,None,None,"Rsc Road Number 37, Near Pragati Vidyalay, Gorai",False,Gorai 2,None,None,None,None,None,None,None,07/12/2016 15:19:35
987748,None,2 BHK ,17000000,0,19.22073,72.844331,housing,Mumbai,07/09/2016 07:14:52,resale,Residential,Borivali West,1050,None,None,None,None,"Rm Bhattad Road, Near Shri Siddhi Sai Shraddha Mandir, Shimpoli",False,,None,None,None,None,None,None,None,07/09/2016 07:14:52
974836,None,2 BHK,6000000,0,19.227061,72.82278,housing,Mumbai,06/29/2016 23:58:38,resale,Residential,Borivali West,900,None,None,None,None,"Rsc Road Number 37, Near Arihant Medical And General Stores, Charkop Sector 2",False,Gorai 2,None,None,None,None,None,None,None,06/29/2016 23:58:38
981364,None,1 BHK ,14000000,0,19.222567,72.854803,housing,Mumbai,07/04/2016 14:48:21,resale,Residential,Borivali West,575,None,None,None,None,"Rm Bhattad Road, Near Dairy Don - Legend Quick Bites, Natakwala Lane",False,Hari Om Nagar,None,None,None,None,None,None,None,07/04/2016 14:48:21
984747,None,3 BHK ,19800000,0,19.215653,72.843574,housing,Mumbai,07/08/2016 09:23:29,resale,Residential,Borivali West,1240,None,None,None,None,"Mahavir Nagar Road, Near Albela Chinese Home, Mahavir Nagar",False,Satya Nagar,None,None,None,None,None,None,None,07/08/2016 09:23:29
